Gene	gene_id	type	chr	start	stop	gene_name.84	gene_id.84	gene_type.84	Balaton.consensus.calls	Carrel_hybrids	Carrel_SNPs	Cotton_AI	Cotton_DNAm	Balaton_only_methylation_data	num_inf_females	pct_females_escape	Cotton_XCI_status	Cotton_AR	Cotton_AR_SD	Cotton_95ci_lo	Cotton_Esc_myCall	total_count	Tuk_Skew_AR	Tuk_skew_padj	Y014	Y035	Y117	Tuk_SC_inf_samples	Tuk_SC_sig_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	Garieri_XCI_status	num_inf_samples	num_sig_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_XCI.status	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	pct_studies_Esc	num_studies_Subject	pct_studies_Subject	Final_XCI_Call	Diff_from_Balaton
UBL4A	ENSG00000102178	protein_coding	chrX	154483717	154486615	UBL4A	ENSG00000102178	protein_coding	S	0	S	S	all F S	FALSE	9	0.111111111111111	subject	0.0859777777777778	0.136369413522404	-0.00311690572352619	Subject	NA	NA	NA	0	0	NA	2	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.00792586946989173	S	0.230580813968789	Subject	0.0313012157492232	3	0	0	3	1	Subject	FALSE
UBQLN2	ENSG00000188021	protein_coding	chrX	56563627	56567868	UBQLN2	ENSG00000188021	protein_coding	S	0.22	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	TRUE
UPF3B	ENSG00000125351	protein_coding	chrX	119805311	119852998	UPF3B	ENSG00000125351	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	19	0.105263157894737	subject	0.0766105263157895	0.116576254942309	0.0241914492400252	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00261594543700198	Subject	0.0054572199104594	S	0.929645825361893	Subject	0.0282278972210836	3	0	0	3	1	Subject	FALSE
UPRT	ENSG00000094841	protein_coding	chrX	75156388	75304885	UPRT	ENSG00000094841	protein_coding	Mostly S	NA	NA	S	S or S+U and VE	FALSE	28	0.0714285714285714	subject	0.0460142857142857	0.0768545220929619	0.0175469723518682	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029594938583068	S	0.101920227778504	Subject	0.0378046121486769	2	0	0	2	1	Subject	FALSE
USP11	ENSG00000102226	protein_coding	chrX	47232866	47248328	USP11	ENSG00000102226	protein_coding	Discordant	0.44	NA	S	too much U	FALSE	8	0	subject	0.016925	0.033398150077084	-0.0062187372306203	Subject	21	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0138753590046924	S	0.377389021131825	Subject	0.0102667863348975	3	0	0	3	1	Subject	TRUE
USP27X	ENSG00000273820	protein_coding	chrX	49879484	49882558	USP27X	ENSG00000273820	protein_coding	No call	NA	NA	NA	too much U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
USP9X	ENSG00000124486	protein_coding	chrX	41085445	41236579	USP9X	ENSG00000124486	protein_coding	Mostly E	1	NA	VE	all F E or E+U	FALSE	50	0.76	variable escape	0.204058	0.102063905730974	0.175767328696152	Escape	14	0.272727272727273	0.026206809375724	NA	NA	0.112676056338028	1	1	1	0.19270166453265	Escape	escapee , robust set	4	4	1	0.145262646458811	Escape	0.167105068383871	VE	6.03259264765732e-08	Escape	0.177281844843833	4	4	1	0	0	Escape	FALSE
UTP14A	ENSG00000156697	protein_coding	chrX	129906121	129929761	UTP14A	ENSG00000156697	protein_coding	Mostly S	0.33	NA	S	all F S or S+U	FALSE	20	0	subject	0.02776	0.0276139819656637	0.0156576388022833	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014228311295892	S	0.367520512521026	Subject	0.020994155647946	2	0	0	2	1	Subject	FALSE
UXT	ENSG00000126756	protein_coding	chrX	47651796	47659180	UXT	ENSG00000126756	protein_coding	S	0	NA	S	all F S	FALSE	30	0	subject	0.0199133333333333	0.026801630590299	0.0103224930005449	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0199133333333333	1	0	0	1	1	Subject	FALSE
VAMP7	ENSG00000124333	protein_coding	chrX	155881345	155943769	VAMP7	ENSG00000124333	protein_coding	S	0.11	NA	S	NA	FALSE	35	0	subject	0.00611142857142857	0.0151047279592414	0.00110722513173086	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00524004798885069	Subject	NA	NA	NA	NA	0.00567573828013963	2	0	0	2	1	Subject	FALSE
VBP1	ENSG00000155959	protein_coding	chrX	155197007	155239841	VBP1	ENSG00000155959	protein_coding	S	0.11	S	S	NA	FALSE	18	0.166666666666667	subject	0.0670611111111111	0.115083244239008	0.0138953647415756	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00639360079493834	Subject	0.0167271596466887	S	0.0246013227179646	Subject	0.0300606238509127	3	0	0	3	1	Subject	FALSE
VMA21	ENSG00000160131	protein_coding	chrX	151396515	151409364	VMA21	ENSG00000160131	protein_coding	S	NA	NA	NA	all F S	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.0030415875915431	Subject	0.0311803300424172	S	0.0966699812563606	Subject	0.0171109588169802	2	0	0	2	1	Subject	FALSE
WAS	ENSG00000015285	protein_coding	chrX	48676596	48691427	WAS	ENSG00000015285	protein_coding	VE	0.44	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	FALSE
WASH6P	ENSG00000182484	protein_coding	chrX	156020826	156025710	WASH6P	ENSG00000182484	transcribed_unprocessed_pseudogene	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
WDR13	ENSG00000101940	protein_coding	chrX	48590042	48608869	WDR13	ENSG00000101940	protein_coding	S	0	S	S	all F S or S+U	FALSE	21	0.142857142857143	subject	0.0924904761904762	0.185814175736842	0.0130164404762185	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0924904761904762	1	0	0	1	1	Subject	FALSE
WDR44	ENSG00000131725	protein_coding	chrX	118346073	118449961	WDR44	ENSG00000131725	protein_coding	S	0	NA	S	all F S or S+U	FALSE	28	0.0357142857142857	subject	0.033	0.0934514134011181	-0.0016148879337586	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00787650750909023	Subject	NA	NA	NA	NA	0.0204382537545451	2	0	0	2	1	Subject	FALSE
WDR45	ENSG00000196998	protein_coding	chrX	49074433	49101170	WDR45	ENSG00000196998	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
WWC3	ENSG00000047644	protein_coding	chrX	10015254	10144474	WWC3	ENSG00000047644	protein_coding	Mostly S	0.111111111111111	NA	S	S or S+U and VE and U	FALSE	43	0.13953488372093	subject	0.0694325581395349	0.142334757527608	0.0268890979576025	Subject	36	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0429619279473967	S	0.0943477889408468	Subject	0.0374648286956439	3	0	0	3	1	Subject	FALSE
XG	ENSG00000124343	protein_coding	chrX	2752040	2816500	XG	ENSG00000124343	protein_coding	E	1	NA	E	NA	FALSE	9	0.888888888888889	escape	0.488055555555556	0.276860344357544	0.307173463908627	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	3	1	0.806994081207352	Escape	NA	NA	NA	NA	0.647524818381454	2	2	1	0	0	Escape	FALSE
XIAP	ENSG00000101966	protein_coding	chrX	123859724	123913976	XIAP	ENSG00000101966	protein_coding	S	0	NA	S	all F S or S+U	FALSE	43	0.0697674418604651	subject	0.0302837209302326	0.0445175937945168	0.0169775368899421	Subject	25	0.0416666666666667	1	NA	0.0416666666666667	0.075	2	0	0	0.0527777777777778	Subject	inactivated gene	4	0	0	0.00109073816659572	Subject	0.016498342559406	S	0.0597377535847851	Subject	0.025162644858503	4	0	0	4	1	Subject	FALSE
XIST	ENSG00000229807	lncRNA	chrX	73820649	73852723	XIST	ENSG00000229807	lincRNA	E	1	S	S	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	551	1	0	1	0.991489361702128	0.998507462686567	3	3	1	0.997499206097174	Escape	inactivated gene	4	4	1	0.994089652667535	Escape	0.0242971514592659	S	2.19821466752915e-30	Escape	0.671962003407992	3	3	1	0	0	Escape	FALSE
XPNPEP2	ENSG00000122121	protein_coding	chrX	129738949	129769536	XPNPEP2	ENSG00000122121	protein_coding	Discordant	0.11	NA	VE	NA	FALSE	30	0.433333333333333	variable escape	0.185113333333333	0.198773630967028	0.113983103008339	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.185113333333333	1	1	1	0	0	Escape	FALSE
YIPF6	ENSG00000181704	protein_coding	chrX	68498562	68537282	YIPF6	ENSG00000181704	protein_coding	S	0	NA	S	all F S or S+U	FALSE	19	0	subject	0.0170105263157895	0.0411433928101442	-0.00148979932892001	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00360070409626689	Subject	NA	NA	NA	NA	0.0103056152060282	2	0	0	2	1	Subject	FALSE
YY2	ENSG00000230797	protein_coding	chrX	21855987	21858740	YY2	ENSG00000230797	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
ZBED1	ENSG00000214717	protein_coding	chrX	2486414	2500976	ZBED1	ENSG00000214717	protein_coding	PAR	1	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	123	0.64	9.232118141855e-43	0.333333333333333	0.6	0.817204301075269	3	3	1	0.597634408602151	Escape	inactivated gene	4	4	1	0.605697166886869	Escape	0.728005829012781	E	3.22560019215879e-58	Escape	0.643779134833934	3	3	1	0	0	Escape	FALSE
ZBTB33	ENSG00000177485	protein_coding	chrX	120250752	120258398	ZBTB33	ENSG00000177485	protein_coding	S	0	NA	S	all F S or S+U	FALSE	24	0.166666666666667	subject	0.0463041666666667	0.0596386545146589	0.0224437354905157	Subject	102	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0165514215271418	S	0.134285388030188	Subject	0.0209518627312695	3	0	0	3	1	Subject	FALSE
ZC4H2	ENSG00000126970	protein_coding	chrX	64915802	65034713	ZC4H2	ENSG00000126970	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	16	0	subject	0.00089375	0.00244988945328832	-0.000306695832111276	Subject	10	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000446875	2	0	0	2	1	Subject	FALSE
ZDHHC9	ENSG00000188706	protein_coding	chrX	129803288	129843909	ZDHHC9	ENSG00000188706	protein_coding	S	0	NA	S	all F S or S+U	FALSE	20	0	subject	0.02044	0.0395168904593839	0.00312095914798732	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00243136335480398	Subject	0.0495905831864185	S	0.0705546565155433	Subject	0.0241539821804075	3	0	0	3	1	Subject	FALSE
ZFX	ENSG00000005889	protein_coding	chrX	24149173	24216255	ZFX	ENSG00000005889	protein_coding	E	1	E	E	all F E	FALSE	33	1	escape	0.580036363636364	0.106143310605819	0.543821093373312	Escape	58	0.657142857142857	4.90159131483649e-21	NA	NA	0.108695652173913	1	1	1	0.382919254658385	Escape	escapee , robust set	5	5	1	0.718430209306257	Escape	0.611420724232458	E	9.07033137936674e-35	Escape	0.573201637958366	4	4	1	0	0	Escape	FALSE
ZMYM3	ENSG00000147130	protein_coding	chrX	71239624	71255146	ZMYM3	ENSG00000147130	protein_coding	S	0	S	S	all F S or S+U	FALSE	8	0	subject	0.009825	0.0277892965006313	-0.009432	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00446216187515903	S	0.999999999967311	Subject	0.00714358093757952	2	0	0	2	1	Subject	FALSE
ZNF182	ENSG00000147118	protein_coding	chrX	47974851	48003989	ZNF182	ENSG00000147118	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	37	0	subject	0.00363243243243243	0.0117015206527009	-0.000138055132231598	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00363243243243243	1	0	0	1	1	Subject	FALSE
ZNF185	ENSG00000147394	protein_coding	chrX	152914442	152973480	ZNF185	ENSG00000147394	protein_coding	Mostly S	0.22	S	VE	NA	FALSE	31	0.225806451612903	variable escape	0.0702	0.0720432370177798	0.0448388792066128	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0702	1	0	0	1	1	Subject	FALSE
ZNF275	ENSG00000063587	protein_coding	chrX	153334147	153360110	ZNF275	ENSG00000063587	protein_coding	S	0	NA	S	all F S	FALSE	27	0	subject	0.0217148148148148	0.0341910211302021	0.00881788724926645	Subject	46	0	1	NA	0	NA	1	0	0	0	Subject	inactivated gene	3	0	0	0.00443301681095017	Subject	0.0198433831834622	S	0.140742425978189	Subject	0.0114978037023068	4	0	0	4	1	Subject	FALSE
ZNF280C	ENSG00000056277	protein_coding	chrX	130202707	130268899	ZNF280C	ENSG00000056277	protein_coding	Mostly S	NA	NA	VE	all F S or S+U	FALSE	30	0.266666666666667	variable escape	0.0842566666666666	0.0918183089071821	0.0513999067994451	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0159542350448085	Subject	NA	NA	NA	NA	0.0501054508557376	2	0	0	2	1	Subject	FALSE
ZNF41	ENSG00000147124	protein_coding	chrX	47445178	47483222	ZNF41	ENSG00000147124	protein_coding	S	0	S	S	all F S or S+U	FALSE	42	0	subject	0.00949523809523809	0.0253073589257272	0.00184141798380988	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00218194366301866	Subject	0.0109678654709465	S	0.605829293857681	Subject	0.00754834907640109	3	0	0	3	1	Subject	FALSE
ZNF449	ENSG00000173275	protein_coding	chrX	135344796	135363413	ZNF449	ENSG00000173275	protein_coding	S	0	NA	S	all F S or S+U	FALSE	13	0	subject	0.00655384615384615	0.0196857653895996	-0.0041474578121195	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00655384615384615	1	0	0	1	1	Subject	FALSE
ZNF630	ENSG00000221994	protein_coding	chrX	47983356	48071658	ZNF630	ENSG00000221994	protein_coding	Mostly S	NA	NA	S	S or S+U and VE	FALSE	23	0	subject	0.00308695652173913	0.00996522610005897	-0.000985714309412993	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00308695652173913	1	0	0	1	1	Subject	FALSE
ZNF674	ENSG00000251192	protein_coding	chrX	46497725	46545457	ZNF674	ENSG00000251192	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	26	0.0384615384615385	subject	0.0281730769230769	0.112007737438776	-0.014881311238171	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00269911373606752	Subject	NA	NA	NA	NA	0.0154360953295722	2	0	0	2	1	Subject	FALSE
ZNF711	ENSG00000147180	protein_coding	chrX	85243991	85273362	ZNF711	ENSG00000147180	protein_coding	Discordant	NA	NA	VE	S or S+U and VE and U	FALSE	13	0.230769230769231	variable escape	0.0800615384615385	0.168653483699871	-0.0116195396308006	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0	Subject	NA	NA	NA	NA	0.0400307692307692	2	0	0	2	1	Subject	TRUE
ZNF75D	ENSG00000186376	protein_coding	chrX	135248920	135344109	ZNF75D	ENSG00000186376	protein_coding	S	0	S	S	NA	FALSE	41	0	subject	0.00503414634146341	0.0138630012940218	0.000790673697681592	Subject	29	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0292657366357246	S	0.241078586349814	Subject	0.0114332943257293	3	0	0	3	1	Subject	FALSE
ZNF81	ENSG00000197779	protein_coding	chrX	47836902	48002561	ZNF81	ENSG00000197779	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	45	0	subject	0.0137577777777778	0.0253918695728385	0.00633879277619619	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00412645833248966	Subject	NA	NA	NA	NA	0.00894211805513372	2	0	0	2	1	Subject	FALSE
ZRSR2	ENSG00000169249	protein_coding	chrX	15790472	15823260	ZRSR2	ENSG00000169249	protein_coding	E	NA	NA	E	all F E	FALSE	36	0.972222222222222	escape	0.574313888888889	0.163491674148481	0.520906608667052	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	3	3	1	0.400236143542155	Escape	NA	NA	NA	NA	0.487275016215522	2	2	1	0	0	Escape	FALSE
ZXDA	ENSG00000198205	protein_coding	chrX	57905430	57910458	ZXDA	ENSG00000198205	protein_coding	S	0	S	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
ZXDB	ENSG00000198455	protein_coding	chrX	57592011	57597477	ZXDB	ENSG00000198455	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
